CLAVE,CAT_MANEJO,NOM_ANP,TIPO_POL,NOM_POLIG,FEC_DECRET,ESTADO,MUNICIPIO,CAT_UICN,FUENTE,SUP_DECRE,HECTARES,SUPTER_CAL,SUPMAR_CAL,Has_Ramsar,FID_Concesiones_mineras_Agosto_2012,TITULO,IDENTICO,TITU_DERIV,TITULO_ANT,CLASE,EXPEDIENTE,AGENCIA,NOMBRELOTE,MUNICIPIO_1,ESTAMU,FECHA_SOL,SUPERFICIE,TITULAR,SUST1,SUST2,SUST3,SUST4,SUST5,SUST6,SUST7,SUST8,SUST9,EXPEDICION,VIGENCIA,ISLA,OBSERVA,CONDICION,TIPO_CAN,FECHA_OF,HECTAREAS
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,6047,225882,,,202045,EXPLOT.,7/1.3/1259,96,EL ESPULGUE 1 FRACC. E,SABINAS,COAH.,10/09/2001,91.83,LUIS GONZALEZ GARZA Y SOCIOS,CAR,TSP,,,,,,,,11/04/2005,11/03/2055,,,VIGENTE,,,91.3562652921
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,6283,161543,,,075473,D-EXPLOT,321.42/465,96,CLOETE SUR,SABINAS,COAH.,03/17/1975,440,SALVADOR VILLAMAR VILLAMAR  30%,CAR,,,,,,,,,04/25/1975,04/24/2000,,,VIGENTE,,,437.74783764
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,6047,225882,,,202045,EXPLOT.,7/1.3/1259,96,EL ESPULGUE 1 FRACC. E,SABINAS,COAH.,10/09/2001,91.83,LUIS GONZALEZ GARZA Y SOCIOS,CAR,TSP,,,,,,,,11/04/2005,11/03/2055,,,VIGENTE,,,91.3562652921
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,30446,240283,,,,EXPLOR.,17922,7,ALGO FRACC. B,SABINAS,COAH.,11/26/2010,3.563,ALFONSO GONZALEZ GARZA,CAR,TSP,,,,,,,,05/17/2012,05/16/2062,,,VIGENTE,,,3.5448807763
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,6055,224534,,,201430,EXPLOT.,7/1.3/1254,96,LAS CONCHITAS,SABINAS,COAH.,10/09/2001,95.86,CLAUDIA MARIA IRIBARREN GONZALEZ,CAR,,,,,,,,,05/17/2005,05/16/2055,,,VIGENTE,,,95.3625177739
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,14881,216512,,,,EXPLOR.,14227,7,STO. TOMAS II FRACC. II,SABINAS,COAH.,12/09/1997,1382,ROMEO VILLARREAL GUAJARDO Y SOCIOS,CAR,,,,,,,,,05/17/2002,05/16/2008,,,VIGENTE,,,1375.19056767
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,6056,224535,,,207290,EXPLOT.,7/1/1428,96,EL MILAGRO,SAN JUAN DE SABINAS,COAH.,05/11/2004,242.2,"MATERIALES INDUSTRIALIZADOS, S.A. DE C.V.",CAR,,,,,,,,,05/17/2005,05/16/2055,,,VIGENTE,,,241.046597401
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,6075,222792,,,198955,EXPLOT.,7/1.3/1025,96,EL MILAGRO I,SAN JUAN DE SABINAS,COAH.,12/14/1999,289.8,"MATERIALES INDUSTRIALIZADOS, S.A. DE C.V.",CAR,,,,,,,,,09/02/2004,09/01/2054,,,VIGENTE,,,288.410853657
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,6056,224535,,,207290,EXPLOT.,7/1/1428,96,EL MILAGRO,SAN JUAN DE SABINAS,COAH.,05/11/2004,242.2,"MATERIALES INDUSTRIALIZADOS, S.A. DE C.V.",CAR,,,,,,,,,05/17/2005,05/16/2055,,,VIGENTE,,,241.046597401
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,6167,219359,,,216869,EXPLOT.,7/1.3/1026,96,EL MILAGRO I FRACC. A,SAN JUAN DE SABINAS,COAH.,12/14/1999,20.15,"MATERIALES INDUSTRIALIZADOS, S.A. DE C.V.",CAR,,,,,,,,,02/27/2003,06/04/2052,,,VIGENTE,,,20.0521191121
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,6056,224535,,,207290,EXPLOT.,7/1/1428,96,EL MILAGRO,SAN JUAN DE SABINAS,COAH.,05/11/2004,242.2,"MATERIALES INDUSTRIALIZADOS, S.A. DE C.V.",CAR,,,,,,,,,05/17/2005,05/16/2055,,,VIGENTE,,,241.046597401
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,6180,219319,,,216866,EXPLOT.,7/1.3/961,96,SALVATORE II,SAN JUAN DE SABINAS,COAH.,09/24/1999,35.91,SALVADOR GONZALEZ CHAVEZ,CAR,,,,,,,,,02/25/2003,06/04/2052,,,VIGENTE,,,35.7400593197
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,6056,224535,,,207290,EXPLOT.,7/1/1428,96,EL MILAGRO,SAN JUAN DE SABINAS,COAH.,05/11/2004,242.2,"MATERIALES INDUSTRIALIZADOS, S.A. DE C.V.",CAR,,,,,,,,,05/17/2005,05/16/2055,,,VIGENTE,,,241.046597401
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,6221,216907,,,199099,EXPLOT.,7/1.3/922,96,YEZZICA FRACC. OTE.,SAN JUAN DE SABINAS,COAH.,08/30/1999,27.94,JOSE ANTONIO GUAJARDO LOO,CAR,,,,,,,,,06/05/2002,06/04/2052,,,VIGENTE,,,27.8078058833
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,6056,224535,,,207290,EXPLOT.,7/1/1428,96,EL MILAGRO,SAN JUAN DE SABINAS,COAH.,05/11/2004,242.2,"MATERIALES INDUSTRIALIZADOS, S.A. DE C.V.",CAR,,,,,,,,,05/17/2005,05/16/2055,,,VIGENTE,,,241.046597401
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,6225,216989,,,199100,EXPLOT.,7/1.3/923,96,YEZZICA FRACC. PTE.,SAN JUAN DE SABINAS,COAH.,08/30/1999,41.23,JOSE ANTONIO GUAJARDO LOO,CAR,,,,,,,,,06/05/2002,06/04/2052,,,VIGENTE,,,41.0121350723
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,6057,224536,,,207289,EXPLOT.,7/1/1429,96,EL MILAGRO 2,SAN JUAN DE SABINAS,COAH.,05/11/2004,10,"MATERIALES INDUSTRIALIZADOS, S.A. DE C.V.",CAR,,,,,,,,,05/17/2005,05/16/2055,,,VIGENTE,,,9.9508559158
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,6223,216969,,,198486,EXPLOT.,7/1.3/975,96,EL COYOTE FRACC. II,SAN JUAN DE SABINAS,COAH.,11/08/1999,78.22,"MEXATIM, S.A. DE C.V.",CAR,,,,,,,,,06/05/2002,06/04/2052,,,VIGENTE,,,77.8493452148
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,6059,224181,,,208179,EXPLOT.,7/1/1452,96,JESUS I,SABINAS,COAH.,08/30/2004,360,"MINERIA Y ACARREOS, S.A. DE C.V. Y SOCIOS",CAR,,,,,,,,,04/20/2005,04/19/2055,,,VIGENTE,,,358.143198112
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,6283,161543,,,075473,D-EXPLOT,321.42/465,96,CLOETE SUR,SABINAS,COAH.,03/17/1975,440,SALVADOR VILLAMAR VILLAMAR  30%,CAR,,,,,,,,,04/25/1975,04/24/2000,,,VIGENTE,,,437.74783764
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,6059,224181,,,208179,EXPLOT.,7/1/1452,96,JESUS I,SABINAS,COAH.,08/30/2004,360,"MINERIA Y ACARREOS, S.A. DE C.V. Y SOCIOS",CAR,,,,,,,,,04/20/2005,04/19/2055,,,VIGENTE,,,358.143198112
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,14881,216512,,,,EXPLOR.,14227,7,STO. TOMAS II FRACC. II,SABINAS,COAH.,12/09/1997,1382,ROMEO VILLARREAL GUAJARDO Y SOCIOS,CAR,,,,,,,,,05/17/2002,05/16/2008,,,VIGENTE,,,1375.19056767
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,6059,224181,,,208179,EXPLOT.,7/1/1452,96,JESUS I,SABINAS,COAH.,08/30/2004,360,"MINERIA Y ACARREOS, S.A. DE C.V. Y SOCIOS",CAR,,,,,,,,,04/20/2005,04/19/2055,,,VIGENTE,,,358.143198112
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,27409,237298,,,,EXPLOR.,16866,7,EXACTO 2 FRACCION 1,SABINAS,COAH.,04/26/2007,12.48,"MINERA DEL NORTE, S.A. DE C.V.",CAR,TSP,,,,,,,,12/09/2010,12/08/2060,,,VIGENTE,,,12.4119675384
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,6059,224181,,,208179,EXPLOT.,7/1/1452,96,JESUS I,SABINAS,COAH.,08/30/2004,360,"MINERIA Y ACARREOS, S.A. DE C.V. Y SOCIOS",CAR,,,,,,,,,04/20/2005,04/19/2055,,,VIGENTE,,,358.143198112
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,30445,240282,,,,EXPLOR.,17922,7,ALGO FRACC. A,SABINAS,COAH.,11/26/2010,8.257,ALFONSO GONZALEZ GARZA,CAR,TSP,,,,,,,,05/17/2012,05/16/2062,,,VIGENTE,,,8.2146225941
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,6061,224075,,,207818,EXPLOT.,7/1/1419,96,ALFA  I  FRACCION  V,MUZQUIZ,COAH.,04/27/2004,47.74,ELISEO RAMIREZ SAHAGUN Y SOCIOS,CAR,,,,,,,,,03/30/2005,03/29/2055,,,VIGENTE,,,47.49208939
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,24016,233710,,,,EXPLOR.,16800,7,MALE,MUZQUIZ,COAH.,03/30/2007,207,JESUS ADOLFO GARCIA GAMEZ,CAR,TSP,,,,,,,,04/08/2009,04/07/2059,,,VIGENTE,,,205.89089354
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,6064,223614,,,208180,EXPLOT.,7/1/1449,96,LA CONCHITA,SAN JUAN DE SABINAS,COAH.,08/03/2004,1981,"COMPAÑIA MINERA ZAPALINAME, S.A. DE  C.V.",CAR,,,,,,,,,01/21/2005,01/20/2055,,,VIGENTE,,,1971.36041982
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,6120,221099,,,202887,EXPLOT.,7/1/1316,96,EL MAMAO,SAN JUAN DE SABINAS,COAH.,04/01/2002,200,JOSE DE JESUS TORRES LUNA Y SOCIOS,CAR,,,,,,,,,11/19/2003,11/18/2053,,,VIGENTE,,,199.029233492
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,6064,223614,,,208180,EXPLOT.,7/1/1449,96,LA CONCHITA,SAN JUAN DE SABINAS,COAH.,08/03/2004,1981,"COMPAÑIA MINERA ZAPALINAME, S.A. DE  C.V.",CAR,,,,,,,,,01/21/2005,01/20/2055,,,VIGENTE,,,1971.36041982
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,14826,219115,,,,EXPLOR.,8019,96,LOS PEPES FRACC. II,SAN JUAN DE SABINAS,COAH.,12/19/1995,809.1,LUIS LAURO RIOS GUTIERREZ Y SOCIOS,CAR,,,,,,,,,02/07/2003,02/06/2009,,,VIGENTE,,,805.127410572
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,6066,223406,,,206078,EXPLOT.,7/1/1372,96,EL OASIS,MUZQUIZ,COAH.,09/01/2003,252.2,LUIS GONZALEZ GARZA Y SOCIOS,Au,Ag,Pb,Cu,Zn,,,,,12/10/2004,12/09/2054,,,VIGENTE,,,250.976961607
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,14858,217471,,,,EXPLOR.,15251,7,PACHON,MUZQUIZ,COAH.,11/21/2001,66.75,VICTOR MANUEL FUENTES FLORES 50 % Y SOCIOS,CAR,,,,,,,,,07/16/2002,07/15/2008,,,VIGENTE,,,66.4045890107
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,6066,223406,,,206078,EXPLOT.,7/1/1372,96,EL OASIS,MUZQUIZ,COAH.,09/01/2003,252.2,LUIS GONZALEZ GARZA Y SOCIOS,Au,Ag,Pb,Cu,Zn,,,,,12/10/2004,12/09/2054,,,VIGENTE,,,250.976961607
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,23348,233008,,,216341,R-EXPLOR,7/4/122,7,OASIS 2,MUZQUIZ,COAH.,10/03/2008,67.4,LUIS GONZALEZ GARZA,CAR,,,,,,,,,11/27/2008,05/06/2052,,,VIGENTE,,,67.0586431521
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,6068,223433,,,207815,EXPLOT.,7/1/1422,96,ALFA I FRACCION II,MUZQUIZ,COAH.,04/27/2004,2.206,ELISEO RAMIREZ SAHAGUN Y SOCIOS,Au,Ag,Pb,Cu,Zn,,,,,12/14/2004,12/13/2054,,,VIGENTE,,,2.1946037146
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,24016,233710,,,,EXPLOR.,16800,7,MALE,MUZQUIZ,COAH.,03/30/2007,207,JESUS ADOLFO GARCIA GAMEZ,CAR,TSP,,,,,,,,04/08/2009,04/07/2059,,,VIGENTE,,,205.89089354
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,6072,223303,,,201595,EXPLOT.,7/1.3/1266,96,REGALO,MUZQUIZ,COAH.,10/10/2001,252,JOSE ROGELIO SANCHEZ SANCHEZ Y SOCS.,CAR,,,,,,,,,11/25/2004,11/24/2054,,,VIGENTE,,,250.718919541
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,9918,222716,,,206056,EXPLOT.,7/1/1392,96,MUPO T RGL,MUZQUIZ,COAH.,10/27/2003,975.8,"MINERIA Y ACARREOS, S.A. DE C.V. Y SOCS.",CAR,,,,,,,,,08/18/2004,08/17/2054,,,VIGENTE,,,970.723738317
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,6074,222791,,,197891,EXPLOT.,7/1.3/887,96,LOS MORALES II,SAN JUAN DE SABINAS,COAH.,06/30/1999,669,"MATERIALES INDUSTRIALIZADOS, S.A. DE C.V.",CAR,,,,,,,,,09/02/2004,09/01/2054,,,VIGENTE,,,665.238206899
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,6088,222279,,,198948,EXPLOT.,7/1.3/1051,96,EL SAUZ II,SABINAS,COAH.,01/14/2000,224.1,"MEXATIM, S.A. DE C.V.",CAR,,,,,,,,,06/22/2004,06/21/2054,,,VIGENTE,,,222.854446997
No ANP,No. 1769 Humedal designado a la lista de Humedales de Importancia Internacional de Ramsar,No ANP,Poligono envolvente,Laguna de Cuyutlán vasos III y IV,39480,Coahuila,"Múzquiz, San Juan de Sabinas, Morelos, Sabinas, Villa Unión, Juárez y Progreso",n/a,"CONANP Pagina WEB, Septiembre 2011",603123,599842.60444,0,0,599842.604442,6074,222791,,,197891,EXPLOT.,7/1.3/887,96,LOS MORALES II,SAN JUAN DE SABINAS,COAH.,06/30/1999,669,"MATERIALES INDUSTRIALIZADOS, S.A. DE C.V.",CAR,,,,,,,,,09/02/2004,09/01/2054,,,VIGENTE,,,665.238206899
