NOMBRE,CAT_DECRET,CAT_MANEJO,ULT_DECRET,ESTADOS,MUNICIPIOS,REGION,ID_ANP,SUPERFICIE,S_TERRES,S_MARINA,TITULO,IDENTICO,TITU_DERIV,TITULO_ANT,CLASE,EXPEDIENTE,AGENCIA,NOMBRELOTE,MUNICIPIO,ESTAMU,FECHA_SOL,SUPERFICIE_1,TITULAR,SUST1,SUST2,SUST3,SUST4,SUST5,SUST6,SUST7,SUST8,SUST9,EXPEDICION,VIGENCIA,ISLA,OBSERVA,CONDICION,TIPO_CAN,FECHA_OF,Superficie total de concesión,Superficie intersección ANP
CADNR043,AREA DE PROTECCION DE LOS RECURSOS NATURALES ZONA PROTECTORA FORESTAL,APRN,11/7/2002,"AGUASCALIENTES, JALISCO, DURANGO, NAYARIT Y ZACATECAS","ABARCA 4 MUNICIPIOS DE AGUASCALIENTES; 5 DE DURANGO, 30 DE JALISCO; 16 DE NAYARIT Y 22 DE ZACATECAS.",Norte y Sierra Madre Occidental,147,2329026.75717,2329026.75717,0,236823, , , ,EXPLOR.,30197,93,PINO AZUL,JUCHIPILA,ZAC.,04/29/2010,189,UBALDO QUINTERO MAGALLANES,POT,TSP, , , , , , , ,09/03/2010,09/02/2060, , ,VIGENTE, , ,187.214734475,187.2208465867
CADNR043,AREA DE PROTECCION DE LOS RECURSOS NATURALES ZONA PROTECTORA FORESTAL,APRN,11/7/2002,"AGUASCALIENTES, JALISCO, DURANGO, NAYARIT Y ZACATECAS","ABARCA 4 MUNICIPIOS DE AGUASCALIENTES; 5 DE DURANGO, 30 DE JALISCO; 16 DE NAYARIT Y 22 DE ZACATECAS.",Norte y Sierra Madre Occidental,147,2329026.75717,2329026.75717,0,240506, , , ,EXPLOR.,31967,93,GUANG DONG,TEUL DE GONZALEZ ORTEGA,ZAC.,10/20/2010,94760,"DESARROLLO MINERO UNIFICADO DE MEXICO, S.A. DE C.V.",Fe,Cu,TSP, , , , , , ,06/12/2012,06/11/2062, , ,VIGENTE, , ,98522.7344213,187.2208465867
CADNR043,AREA DE PROTECCION DE LOS RECURSOS NATURALES ZONA PROTECTORA FORESTAL,APRN,11/7/2002,"AGUASCALIENTES, JALISCO, DURANGO, NAYARIT Y ZACATECAS","ABARCA 4 MUNICIPIOS DE AGUASCALIENTES; 5 DE DURANGO, 30 DE JALISCO; 16 DE NAYARIT Y 22 DE ZACATECAS.",Norte y Sierra Madre Occidental,147,2329026.75717,2329026.75717,0,236862, , , ,EXPLOR.,30215,93,LA ESTANZUELA 1,GARCIA DE LA CADENA,ZAC.,05/11/2010,231.6000061035,CUAUHTEMOC CAMPOS RAMIREZ Y SOCIOS,POT,TSP, , , , , , , ,09/14/2010,09/13/2060, , ,VIGENTE, , ,229.44078155,0.0098102338
CADNR043,AREA DE PROTECCION DE LOS RECURSOS NATURALES ZONA PROTECTORA FORESTAL,APRN,11/7/2002,"AGUASCALIENTES, JALISCO, DURANGO, NAYARIT Y ZACATECAS","ABARCA 4 MUNICIPIOS DE AGUASCALIENTES; 5 DE DURANGO, 30 DE JALISCO; 16 DE NAYARIT Y 22 DE ZACATECAS.",Norte y Sierra Madre Occidental,147,2329026.75717,2329026.75717,0,236865, , , ,EXPLOR.,30216,93,LA ESTANZUELA 2,GARCIA DE LA CADENA,ZAC.,05/11/2010,206.3999938965,CUAUHTEMOC CAMPOS RAMIREZ Y SOCIOS,POT,TSP, , , , , , , ,09/14/2010,09/13/2060, , ,VIGENTE, , ,204.514863324,0.0098102338
CADNR043,AREA DE PROTECCION DE LOS RECURSOS NATURALES ZONA PROTECTORA FORESTAL,APRN,11/7/2002,"AGUASCALIENTES, JALISCO, DURANGO, NAYARIT Y ZACATECAS","ABARCA 4 MUNICIPIOS DE AGUASCALIENTES; 5 DE DURANGO, 30 DE JALISCO; 16 DE NAYARIT Y 22 DE ZACATECAS.",Norte y Sierra Madre Occidental,147,2329026.75717,2329026.75717,0,236863, , , ,EXPLOR.,30218,93,EL ROSARIO,MEZQUITAL DEL ORO,ZAC.,05/11/2010,100,LUIS ALBERTO PEREZ ANDRADE Y SOCIOS,POT,TSP, , , , , , , ,09/14/2010,09/13/2060, , ,VIGENTE, , ,99.0688847797,36.7863593522
CADNR043,AREA DE PROTECCION DE LOS RECURSOS NATURALES ZONA PROTECTORA FORESTAL,APRN,11/7/2002,"AGUASCALIENTES, JALISCO, DURANGO, NAYARIT Y ZACATECAS","ABARCA 4 MUNICIPIOS DE AGUASCALIENTES; 5 DE DURANGO, 30 DE JALISCO; 16 DE NAYARIT Y 22 DE ZACATECAS.",Norte y Sierra Madre Occidental,147,2329026.75717,2329026.75717,0,240506, , , ,EXPLOR.,31967,93,GUANG DONG,TEUL DE GONZALEZ ORTEGA,ZAC.,10/20/2010,94760,"DESARROLLO MINERO UNIFICADO DE MEXICO, S.A. DE C.V.",Fe,Cu,TSP, , , , , , ,06/12/2012,06/11/2062, , ,VIGENTE, , ,98522.7344213,36.7863593522
CADNR043,AREA DE PROTECCION DE LOS RECURSOS NATURALES ZONA PROTECTORA FORESTAL,APRN,11/7/2002,"AGUASCALIENTES, JALISCO, DURANGO, NAYARIT Y ZACATECAS","ABARCA 4 MUNICIPIOS DE AGUASCALIENTES; 5 DE DURANGO, 30 DE JALISCO; 16 DE NAYARIT Y 22 DE ZACATECAS.",Norte y Sierra Madre Occidental,147,2329026.75717,2329026.75717,0,236864, , , ,EXPLOR.,29956,93,SIERRA,MEZQUITAL DEL ORO,ZAC.,12/07/2009,26.9799995422,"MINERA CIMA, S.A. DE C.V.",POT,TSP, , , , , , , ,09/14/2010,09/13/2060, , ,VIGENTE, , ,26.7266246164,0.125487346
CADNR043,AREA DE PROTECCION DE LOS RECURSOS NATURALES ZONA PROTECTORA FORESTAL,APRN,11/7/2002,"AGUASCALIENTES, JALISCO, DURANGO, NAYARIT Y ZACATECAS","ABARCA 4 MUNICIPIOS DE AGUASCALIENTES; 5 DE DURANGO, 30 DE JALISCO; 16 DE NAYARIT Y 22 DE ZACATECAS.",Norte y Sierra Madre Occidental,147,2329026.75717,2329026.75717,0,238194, , , ,EXPLOR.,31783,93,ORO 6,MEZQUITAL DEL ORO,ZAC.,10/01/2010,19.1100006104,"INDUSTRIAL MINERA MEXICO, S.A. DE C.V.",POT,TSP, , , , , , , ,08/12/2011,08/12/2061, , ,VIGENTE, , ,18.9309180371,0.125487346
CADNR043,AREA DE PROTECCION DE LOS RECURSOS NATURALES ZONA PROTECTORA FORESTAL,APRN,11/7/2002,"AGUASCALIENTES, JALISCO, DURANGO, NAYARIT Y ZACATECAS","ABARCA 4 MUNICIPIOS DE AGUASCALIENTES; 5 DE DURANGO, 30 DE JALISCO; 16 DE NAYARIT Y 22 DE ZACATECAS.",Norte y Sierra Madre Occidental,147,2329026.75717,2329026.75717,0,236864, , , ,EXPLOR.,29956,93,SIERRA,MEZQUITAL DEL ORO,ZAC.,12/07/2009,26.9799995422,"MINERA CIMA, S.A. DE C.V.",POT,TSP, , , , , , , ,09/14/2010,09/13/2060, , ,VIGENTE, , ,26.7266246164,0.0215664018
CADNR043,AREA DE PROTECCION DE LOS RECURSOS NATURALES ZONA PROTECTORA FORESTAL,APRN,11/7/2002,"AGUASCALIENTES, JALISCO, DURANGO, NAYARIT Y ZACATECAS","ABARCA 4 MUNICIPIOS DE AGUASCALIENTES; 5 DE DURANGO, 30 DE JALISCO; 16 DE NAYARIT Y 22 DE ZACATECAS.",Norte y Sierra Madre Occidental,147,2329026.75717,2329026.75717,0,239627, , , ,EXPLOR.,33544,93,ORO 5,MEZQUITAL DEL ORO,ZAC.,09/26/2011,66.4800033569,"INDUSTRIAL MINERA MEXICO, S.A. DE C.V.",POT,TSP, , , , , , , ,01/31/2012,01/30/2062, , ,VIGENTE, , ,65.8617081662,0.0215664018
CADNR043,AREA DE PROTECCION DE LOS RECURSOS NATURALES ZONA PROTECTORA FORESTAL,APRN,11/7/2002,"AGUASCALIENTES, JALISCO, DURANGO, NAYARIT Y ZACATECAS","ABARCA 4 MUNICIPIOS DE AGUASCALIENTES; 5 DE DURANGO, 30 DE JALISCO; 16 DE NAYARIT Y 22 DE ZACATECAS.",Norte y Sierra Madre Occidental,147,2329026.75717,2329026.75717,0,236865, , , ,EXPLOR.,30216,93,LA ESTANZUELA 2,GARCIA DE LA CADENA,ZAC.,05/11/2010,206.3999938965,CUAUHTEMOC CAMPOS RAMIREZ Y SOCIOS,POT,TSP, , , , , , , ,09/14/2010,09/13/2060, , ,VIGENTE, , ,204.514863324,0.9880717871
CADNR043,AREA DE PROTECCION DE LOS RECURSOS NATURALES ZONA PROTECTORA FORESTAL,APRN,11/7/2002,"AGUASCALIENTES, JALISCO, DURANGO, NAYARIT Y ZACATECAS","ABARCA 4 MUNICIPIOS DE AGUASCALIENTES; 5 DE DURANGO, 30 DE JALISCO; 16 DE NAYARIT Y 22 DE ZACATECAS.",Norte y Sierra Madre Occidental,147,2329026.75717,2329026.75717,0,240506, , , ,EXPLOR.,31967,93,GUANG DONG,TEUL DE GONZALEZ ORTEGA,ZAC.,10/20/2010,94760,"DESARROLLO MINERO UNIFICADO DE MEXICO, S.A. DE C.V.",Fe,Cu,TSP, , , , , , ,06/12/2012,06/11/2062, , ,VIGENTE, , ,98522.7344213,0.9880717871
CADNR043,AREA DE PROTECCION DE LOS RECURSOS NATURALES ZONA PROTECTORA FORESTAL,APRN,11/7/2002,"AGUASCALIENTES, JALISCO, DURANGO, NAYARIT Y ZACATECAS","ABARCA 4 MUNICIPIOS DE AGUASCALIENTES; 5 DE DURANGO, 30 DE JALISCO; 16 DE NAYARIT Y 22 DE ZACATECAS.",Norte y Sierra Madre Occidental,147,2329026.75717,2329026.75717,0,237267, , , ,EXPLOR.,7467,59,GUADALAJARA 1 FRACC. 1,LA YESCA,NAY.,06/12/2007,513.299987793,"COMPAÑIA MINERA HUAJICARI, S.A. DE C.V.",Au,Ag,Pb,Zn,Cu,TSP, , , ,11/30/2010,11/29/2060, , ,VIGENTE, , ,508.499346196,15.5782286768
CADNR043,AREA DE PROTECCION DE LOS RECURSOS NATURALES ZONA PROTECTORA FORESTAL,APRN,11/7/2002,"AGUASCALIENTES, JALISCO, DURANGO, NAYARIT Y ZACATECAS","ABARCA 4 MUNICIPIOS DE AGUASCALIENTES; 5 DE DURANGO, 30 DE JALISCO; 16 DE NAYARIT Y 22 DE ZACATECAS.",Norte y Sierra Madre Occidental,147,2329026.75717,2329026.75717,0,237551, , , ,EXPLOR.,7708,59,GUADALAJARA 2  FRACC. 1,LA YESCA,NAY.,06/25/2010,214.6000061035,"COMPAÑIA MINERA HUAJICARI, S.A. DE C.V.",POT,TSP, , , , , , , ,03/02/2011,03/01/2061, , ,VIGENTE, , ,212.607914688,15.5782286768
CADNR043,AREA DE PROTECCION DE LOS RECURSOS NATURALES ZONA PROTECTORA FORESTAL,APRN,11/7/2002,"AGUASCALIENTES, JALISCO, DURANGO, NAYARIT Y ZACATECAS","ABARCA 4 MUNICIPIOS DE AGUASCALIENTES; 5 DE DURANGO, 30 DE JALISCO; 16 DE NAYARIT Y 22 DE ZACATECAS.",Norte y Sierra Madre Occidental,147,2329026.75717,2329026.75717,0,237267, , , ,EXPLOR.,7467,59,GUADALAJARA 1 FRACC. 1,LA YESCA,NAY.,06/12/2007,513.299987793,"COMPAÑIA MINERA HUAJICARI, S.A. DE C.V.",Au,Ag,Pb,Zn,Cu,TSP, , , ,11/30/2010,11/29/2060, , ,VIGENTE, , ,508.499346196,20.7693132536
CADNR043,AREA DE PROTECCION DE LOS RECURSOS NATURALES ZONA PROTECTORA FORESTAL,APRN,11/7/2002,"AGUASCALIENTES, JALISCO, DURANGO, NAYARIT Y ZACATECAS","ABARCA 4 MUNICIPIOS DE AGUASCALIENTES; 5 DE DURANGO, 30 DE JALISCO; 16 DE NAYARIT Y 22 DE ZACATECAS.",Norte y Sierra Madre Occidental,147,2329026.75717,2329026.75717,0,237552, , , ,EXPLOR.,7708,59,GUADALAJARA 2  FRACC. 2,LA YESCA,NAY.,06/25/2010,51.5400009155,"COMPAÑIA MINERA HUAJICARI, S.A. DE C.V.",POT,TSP, , , , , , , ,03/02/2011,03/01/2061, , ,VIGENTE, , ,51.0559887948,20.7693132536
CADNR043,AREA DE PROTECCION DE LOS RECURSOS NATURALES ZONA PROTECTORA FORESTAL,APRN,11/7/2002,"AGUASCALIENTES, JALISCO, DURANGO, NAYARIT Y ZACATECAS","ABARCA 4 MUNICIPIOS DE AGUASCALIENTES; 5 DE DURANGO, 30 DE JALISCO; 16 DE NAYARIT Y 22 DE ZACATECAS.",Norte y Sierra Madre Occidental,147,2329026.75717,2329026.75717,0,237267, , , ,EXPLOR.,7467,59,GUADALAJARA 1 FRACC. 1,LA YESCA,NAY.,06/12/2007,513.299987793,"COMPAÑIA MINERA HUAJICARI, S.A. DE C.V.",Au,Ag,Pb,Zn,Cu,TSP, , , ,11/30/2010,11/29/2060, , ,VIGENTE, , ,508.499346196,0.1445318626
CADNR043,AREA DE PROTECCION DE LOS RECURSOS NATURALES ZONA PROTECTORA FORESTAL,APRN,11/7/2002,"AGUASCALIENTES, JALISCO, DURANGO, NAYARIT Y ZACATECAS","ABARCA 4 MUNICIPIOS DE AGUASCALIENTES; 5 DE DURANGO, 30 DE JALISCO; 16 DE NAYARIT Y 22 DE ZACATECAS.",Norte y Sierra Madre Occidental,147,2329026.75717,2329026.75717,0,237553, , , ,EXPLOR.,7708,59,GUADALAJARA 2  FRACC. 3,LA YESCA,NAY.,06/25/2010,58.5999984741,"COMPAÑIA MINERA HUAJICARI, S.A. DE C.V.",POT,TSP, , , , , , , ,03/02/2011,03/01/2061, , ,VIGENTE, , ,58.0511065714,0.1445318626
CADNR043,AREA DE PROTECCION DE LOS RECURSOS NATURALES ZONA PROTECTORA FORESTAL,APRN,11/7/2002,"AGUASCALIENTES, JALISCO, DURANGO, NAYARIT Y ZACATECAS","ABARCA 4 MUNICIPIOS DE AGUASCALIENTES; 5 DE DURANGO, 30 DE JALISCO; 16 DE NAYARIT Y 22 DE ZACATECAS.",Norte y Sierra Madre Occidental,147,2329026.75717,2329026.75717,0,237267, , , ,EXPLOR.,7467,59,GUADALAJARA 1 FRACC. 1,LA YESCA,NAY.,06/12/2007,513.299987793,"COMPAÑIA MINERA HUAJICARI, S.A. DE C.V.",Au,Ag,Pb,Zn,Cu,TSP, , , ,11/30/2010,11/29/2060, , ,VIGENTE, , ,508.499346196,25.4015666676
CADNR043,AREA DE PROTECCION DE LOS RECURSOS NATURALES ZONA PROTECTORA FORESTAL,APRN,11/7/2002,"AGUASCALIENTES, JALISCO, DURANGO, NAYARIT Y ZACATECAS","ABARCA 4 MUNICIPIOS DE AGUASCALIENTES; 5 DE DURANGO, 30 DE JALISCO; 16 DE NAYARIT Y 22 DE ZACATECAS.",Norte y Sierra Madre Occidental,147,2329026.75717,2329026.75717,0,237611, , , ,EXPLOR.,7718,59,ZARAGOZA,LA YESCA,NAY.,06/25/2010,133.5,"EXPLORACIONES MINERAS PARREÑA, S.A. DE C.V.",POT,TUN,Mo, , , , , , ,04/20/2011,04/19/2061, , ,VIGENTE, , ,132.22578175,25.4015666676
CADNR043,AREA DE PROTECCION DE LOS RECURSOS NATURALES ZONA PROTECTORA FORESTAL,APRN,11/7/2002,"AGUASCALIENTES, JALISCO, DURANGO, NAYARIT Y ZACATECAS","ABARCA 4 MUNICIPIOS DE AGUASCALIENTES; 5 DE DURANGO, 30 DE JALISCO; 16 DE NAYARIT Y 22 DE ZACATECAS.",Norte y Sierra Madre Occidental,147,2329026.75717,2329026.75717,0,237267, , , ,EXPLOR.,7467,59,GUADALAJARA 1 FRACC. 1,LA YESCA,NAY.,06/12/2007,513.299987793,"COMPAÑIA MINERA HUAJICARI, S.A. DE C.V.",Au,Ag,Pb,Zn,Cu,TSP, , , ,11/30/2010,11/29/2060, , ,VIGENTE, , ,508.499346196,3.797355993
CADNR043,AREA DE PROTECCION DE LOS RECURSOS NATURALES ZONA PROTECTORA FORESTAL,APRN,11/7/2002,"AGUASCALIENTES, JALISCO, DURANGO, NAYARIT Y ZACATECAS","ABARCA 4 MUNICIPIOS DE AGUASCALIENTES; 5 DE DURANGO, 30 DE JALISCO; 16 DE NAYARIT Y 22 DE ZACATECAS.",Norte y Sierra Madre Occidental,147,2329026.75717,2329026.75717,0,237628, , , ,EXPLOR.,7707,59,LA PINTA FRACC. 1,LA YESCA,NAY.,08/25/2010,31.9899997711,"MINERA PLANET EXPLORATION, S.A. DE C.V.",POT, , , , , , , , ,04/20/2011,04/19/2061, , ,VIGENTE, , ,31.6917994065,3.797355993
CADNR043,AREA DE PROTECCION DE LOS RECURSOS NATURALES ZONA PROTECTORA FORESTAL,APRN,11/7/2002,"AGUASCALIENTES, JALISCO, DURANGO, NAYARIT Y ZACATECAS","ABARCA 4 MUNICIPIOS DE AGUASCALIENTES; 5 DE DURANGO, 30 DE JALISCO; 16 DE NAYARIT Y 22 DE ZACATECAS.",Norte y Sierra Madre Occidental,147,2329026.75717,2329026.75717,0,237267, , , ,EXPLOR.,7467,59,GUADALAJARA 1 FRACC. 1,LA YESCA,NAY.,06/12/2007,513.299987793,"COMPAÑIA MINERA HUAJICARI, S.A. DE C.V.",Au,Ag,Pb,Zn,Cu,TSP, , , ,11/30/2010,11/29/2060, , ,VIGENTE, , ,508.499346196,0.3100027536
CADNR043,AREA DE PROTECCION DE LOS RECURSOS NATURALES ZONA PROTECTORA FORESTAL,APRN,11/7/2002,"AGUASCALIENTES, JALISCO, DURANGO, NAYARIT Y ZACATECAS","ABARCA 4 MUNICIPIOS DE AGUASCALIENTES; 5 DE DURANGO, 30 DE JALISCO; 16 DE NAYARIT Y 22 DE ZACATECAS.",Norte y Sierra Madre Occidental,147,2329026.75717,2329026.75717,0,237629, , , ,EXPLOR.,7707,59,LA PINTA FRACC. 2,LA YESCA,NAY.,08/25/2010,31.9599990845,"MINERA PLANET EXPLORATION, S.A. DE C.V.",POT, , , , , , , , ,04/20/2011,04/19/2061, , ,VIGENTE, , ,31.6577172438,0.3100027536
CADNR043,AREA DE PROTECCION DE LOS RECURSOS NATURALES ZONA PROTECTORA FORESTAL,APRN,11/7/2002,"AGUASCALIENTES, JALISCO, DURANGO, NAYARIT Y ZACATECAS","ABARCA 4 MUNICIPIOS DE AGUASCALIENTES; 5 DE DURANGO, 30 DE JALISCO; 16 DE NAYARIT Y 22 DE ZACATECAS.",Norte y Sierra Madre Occidental,147,2329026.75717,2329026.75717,0,237267, , , ,EXPLOR.,7467,59,GUADALAJARA 1 FRACC. 1,LA YESCA,NAY.,06/12/2007,513.299987793,"COMPAÑIA MINERA HUAJICARI, S.A. DE C.V.",Au,Ag,Pb,Zn,Cu,TSP, , , ,11/30/2010,11/29/2060, , ,VIGENTE, , ,508.499346196,36.3481598691
CADNR043,AREA DE PROTECCION DE LOS RECURSOS NATURALES ZONA PROTECTORA FORESTAL,APRN,11/7/2002,"AGUASCALIENTES, JALISCO, DURANGO, NAYARIT Y ZACATECAS","ABARCA 4 MUNICIPIOS DE AGUASCALIENTES; 5 DE DURANGO, 30 DE JALISCO; 16 DE NAYARIT Y 22 DE ZACATECAS.",Norte y Sierra Madre Occidental,147,2329026.75717,2329026.75717,0,237632, , , ,EXPLOR.,7775,59,MEXICO,LA YESCA,NAY.,06/25/2010,108.8000030518,"EXPLORACIONES MINERAS PARREÑA, S.A. DE C.V.",POT,TUN,Mo, , , , , , ,04/20/2011,04/19/2061, , ,VIGENTE, , ,107.771941882,36.3481598691
CADNR043,AREA DE PROTECCION DE LOS RECURSOS NATURALES ZONA PROTECTORA FORESTAL,APRN,11/7/2002,"AGUASCALIENTES, JALISCO, DURANGO, NAYARIT Y ZACATECAS","ABARCA 4 MUNICIPIOS DE AGUASCALIENTES; 5 DE DURANGO, 30 DE JALISCO; 16 DE NAYARIT Y 22 DE ZACATECAS.",Norte y Sierra Madre Occidental,147,2329026.75717,2329026.75717,0,237267, , , ,EXPLOR.,7467,59,GUADALAJARA 1 FRACC. 1,LA YESCA,NAY.,06/12/2007,513.299987793,"COMPAÑIA MINERA HUAJICARI, S.A. DE C.V.",Au,Ag,Pb,Zn,Cu,TSP, , , ,11/30/2010,11/29/2060, , ,VIGENTE, , ,508.499346196,0.9735923506
CADNR043,AREA DE PROTECCION DE LOS RECURSOS NATURALES ZONA PROTECTORA FORESTAL,APRN,11/7/2002,"AGUASCALIENTES, JALISCO, DURANGO, NAYARIT Y ZACATECAS","ABARCA 4 MUNICIPIOS DE AGUASCALIENTES; 5 DE DURANGO, 30 DE JALISCO; 16 DE NAYARIT Y 22 DE ZACATECAS.",Norte y Sierra Madre Occidental,147,2329026.75717,2329026.75717,0,237914, , , ,EXPLOR.,7728,59,HIDALGO  FRACC. 1,LA YESCA,NAY.,06/25/2010,362.6000061035,"EXPLORACIONES MINERAS PARREÑA, S.A. DE C.V.",POT,TUN,Mo, , , , , , ,06/30/2011,06/29/2061, , ,VIGENTE, , ,357.292395356,0.9735923506
CADNR043,AREA DE PROTECCION DE LOS RECURSOS NATURALES ZONA PROTECTORA FORESTAL,APRN,11/7/2002,"AGUASCALIENTES, JALISCO, DURANGO, NAYARIT Y ZACATECAS","ABARCA 4 MUNICIPIOS DE AGUASCALIENTES; 5 DE DURANGO, 30 DE JALISCO; 16 DE NAYARIT Y 22 DE ZACATECAS.",Norte y Sierra Madre Occidental,147,2329026.75717,2329026.75717,0,237267, , , ,EXPLOR.,7467,59,GUADALAJARA 1 FRACC. 1,LA YESCA,NAY.,06/12/2007,513.299987793,"COMPAÑIA MINERA HUAJICARI, S.A. DE C.V.",Au,Ag,Pb,Zn,Cu,TSP, , , ,11/30/2010,11/29/2060, , ,VIGENTE, , ,508.499346196,2.7188879868
CADNR043,AREA DE PROTECCION DE LOS RECURSOS NATURALES ZONA PROTECTORA FORESTAL,APRN,11/7/2002,"AGUASCALIENTES, JALISCO, DURANGO, NAYARIT Y ZACATECAS","ABARCA 4 MUNICIPIOS DE AGUASCALIENTES; 5 DE DURANGO, 30 DE JALISCO; 16 DE NAYARIT Y 22 DE ZACATECAS.",Norte y Sierra Madre Occidental,147,2329026.75717,2329026.75717,0,237916, , , ,EXPLOR.,7728,59,HIDALGO  FRACC. 3,LA YESCA,NAY.,06/25/2010,5.0640001297,"EXPLORACIONES MINERAS PARREÑA, S.A. DE C.V.",POT,TUN,Mo, , , , , , ,06/30/2011,06/29/2061, , ,VIGENTE, , ,5.0164410996,2.7188879868
CADNR043,AREA DE PROTECCION DE LOS RECURSOS NATURALES ZONA PROTECTORA FORESTAL,APRN,11/7/2002,"AGUASCALIENTES, JALISCO, DURANGO, NAYARIT Y ZACATECAS","ABARCA 4 MUNICIPIOS DE AGUASCALIENTES; 5 DE DURANGO, 30 DE JALISCO; 16 DE NAYARIT Y 22 DE ZACATECAS.",Norte y Sierra Madre Occidental,147,2329026.75717,2329026.75717,0,237267, , , ,EXPLOR.,7467,59,GUADALAJARA 1 FRACC. 1,LA YESCA,NAY.,06/12/2007,513.299987793,"COMPAÑIA MINERA HUAJICARI, S.A. DE C.V.",Au,Ag,Pb,Zn,Cu,TSP, , , ,11/30/2010,11/29/2060, , ,VIGENTE, , ,508.499346196,4.2377171072
CADNR043,AREA DE PROTECCION DE LOS RECURSOS NATURALES ZONA PROTECTORA FORESTAL,APRN,11/7/2002,"AGUASCALIENTES, JALISCO, DURANGO, NAYARIT Y ZACATECAS","ABARCA 4 MUNICIPIOS DE AGUASCALIENTES; 5 DE DURANGO, 30 DE JALISCO; 16 DE NAYARIT Y 22 DE ZACATECAS.",Norte y Sierra Madre Occidental,147,2329026.75717,2329026.75717,0,239029, , , ,EXPLOR.,7842,59,SAN ANTONIO,LA YESCA,NAY.,02/08/2011,148.8999938965,"EXPLORACIONES MINERAS PARREÑA, S.A. DE C.V.",Au,Ag,Pb,Cu,Zn,Mo,TSP, , ,11/15/2011,11/14/2061, , ,VIGENTE, , ,147.552274082,4.2377171072
CADNR043,AREA DE PROTECCION DE LOS RECURSOS NATURALES ZONA PROTECTORA FORESTAL,APRN,11/7/2002,"AGUASCALIENTES, JALISCO, DURANGO, NAYARIT Y ZACATECAS","ABARCA 4 MUNICIPIOS DE AGUASCALIENTES; 5 DE DURANGO, 30 DE JALISCO; 16 DE NAYARIT Y 22 DE ZACATECAS.",Norte y Sierra Madre Occidental,147,2329026.75717,2329026.75717,0,237268, , , ,EXPLOR.,7467,59,GUADALAJARA 1 FRACC. 2,LA YESCA,NAY.,06/12/2007,179.3999938965,"COMPAÑIA MINERA HUAJICARI, S.A. DE C.V.",Au,Ag,Pb,Zn,Cu,TSP, , , ,11/30/2010,11/29/2060, , ,VIGENTE, , ,177.67260707,4.3352898431
CADNR043,AREA DE PROTECCION DE LOS RECURSOS NATURALES ZONA PROTECTORA FORESTAL,APRN,11/7/2002,"AGUASCALIENTES, JALISCO, DURANGO, NAYARIT Y ZACATECAS","ABARCA 4 MUNICIPIOS DE AGUASCALIENTES; 5 DE DURANGO, 30 DE JALISCO; 16 DE NAYARIT Y 22 DE ZACATECAS.",Norte y Sierra Madre Occidental,147,2329026.75717,2329026.75717,0,239067, , , ,EXPLOR.,7841,59,LABRA,LA YESCA,NAY.,02/08/2011,772,"EXPLORACIONES MINERAS PARREÑA, S.A. DE C.V.",Au,Ag,Pb,Zn,Cu,Mo, , , ,11/25/2011,11/24/2061, , ,VIGENTE, , ,764.777969301,4.3352898431
CADNR043,AREA DE PROTECCION DE LOS RECURSOS NATURALES ZONA PROTECTORA FORESTAL,APRN,11/7/2002,"AGUASCALIENTES, JALISCO, DURANGO, NAYARIT Y ZACATECAS","ABARCA 4 MUNICIPIOS DE AGUASCALIENTES; 5 DE DURANGO, 30 DE JALISCO; 16 DE NAYARIT Y 22 DE ZACATECAS.",Norte y Sierra Madre Occidental,147,2329026.75717,2329026.75717,0,237268, , , ,EXPLOR.,7467,59,GUADALAJARA 1 FRACC. 2,LA YESCA,NAY.,06/12/2007,179.3999938965,"COMPAÑIA MINERA HUAJICARI, S.A. DE C.V.",Au,Ag,Pb,Zn,Cu,TSP, , , ,11/30/2010,11/29/2060, , ,VIGENTE, , ,177.67260707,0.0424389787
CADNR043,AREA DE PROTECCION DE LOS RECURSOS NATURALES ZONA PROTECTORA FORESTAL,APRN,11/7/2002,"AGUASCALIENTES, JALISCO, DURANGO, NAYARIT Y ZACATECAS","ABARCA 4 MUNICIPIOS DE AGUASCALIENTES; 5 DE DURANGO, 30 DE JALISCO; 16 DE NAYARIT Y 22 DE ZACATECAS.",Norte y Sierra Madre Occidental,147,2329026.75717,2329026.75717,0,240256, , , ,EXPLOR.,7708,59,GUADALAJARA 2  FRACC. 4,LA YESCA,NAY.,06/25/2010,156.5,"COMPAÑIA MINERA HUAJICARI, S.A. DE C.V.",POT,TSP, , , , , , , ,04/27/2012,04/26/2062, , ,VIGENTE, , ,155.047378553,0.0424389787
CADNR043,AREA DE PROTECCION DE LOS RECURSOS NATURALES ZONA PROTECTORA FORESTAL,APRN,11/7/2002,"AGUASCALIENTES, JALISCO, DURANGO, NAYARIT Y ZACATECAS","ABARCA 4 MUNICIPIOS DE AGUASCALIENTES; 5 DE DURANGO, 30 DE JALISCO; 16 DE NAYARIT Y 22 DE ZACATECAS.",Norte y Sierra Madre Occidental,147,2329026.75717,2329026.75717,0,237322, , , ,EXPLOR.,17065,45,MINA LA LIBERTAD,HOSTOTIPAQUILLO,JAL.,02/22/2010,54,REGINALDO CALOCA VILLARREAL Y SOCIOS,OPA,TSP, , , , , , , ,12/09/2010,12/08/2060, , ,VIGENTE, , ,53.5109771279,0.0166759527
