CLIENTE,EDO,FOLIO,PRODUCTO,TONS,MONTO,
molinera de mexico sa de cv,zacatecas,320590011,trigo,272,110278.48,PUT
rinconsito norteño spr de ri,zacatecas,320590029,trigo,272,74693.3,CALL
rinconcito norteño spr de rl de cv,zacatecas,320590029,trigo,272,74693.3,CALL
molinos del fenix sa de cv,nuevo león,190590968,trigo,136,44389.55,PUT
molinos del fenix sa de cv,nuevo león,190591008,trigo,272,88779.1,PUT
molinos del fenix sa de cv,nuevo león,190591040,trigo,94,30628.79,PUT
molinos del fenix sa de cv,nuevo león,190591040,trigo,42,13760.76,PUT
molinos del fenix sa de cv,nuevo león,190591065,trigo,136,44389.55,PUT
molinos del fenix sa de cv,nuevo león,190591107,trigo,113,36843.33,PUT
molinos del fenix sa de cv,nuevo león,190591107,trigo,23,7546.22,PUT
harinas sa de cv,nuevo león,190591131,trigo,408,133168.65,PUT
harinas sa de cv,nuevo león,190591172,trigo,544,177558.19,PUT
harinas sa de cv,nuevo león,190591214,trigo,272,88779.1,PUT
harinas sa de cv,nuevo león,190591255,trigo,272,88779.1,PUT
molinos del fenix sa de cv,nuevo león,190590935,trigo,136,54397.88,PUT
molinos del fenix sa de cv,nuevo león,190590976,trigo,136,54397.88,PUT
molinos del fenix sa de cv,nuevo león,190591016,trigo,103,41342.39,PUT
molinos del fenix sa de cv,nuevo león,190591016,trigo,169,67453.37,PUT
molinos del fenix sa de cv,nuevo león,190591073,trigo,272,108795.76,PUT
molinos del fenix sa de cv,nuevo león,190591115,trigo,136,54397.88,PUT
harinas sa de cv,nuevo león,190591149,trigo,408,163193.64,PUT
harinas sa de cv,nuevo león,190591180,trigo,544,217591.52,PUT
harinas sa de cv,nuevo león,190591222,trigo,272,108795.76,PUT
harinas sa de cv,nuevo león,190591263,trigo,272,108795.76,PUT
molinos del fenix sa de cv,nuevo león,190590919,trigo,136,66259.61,PUT
molinos del fenix sa de cv,nuevo león,190590943,trigo,116,56320.67,PUT
molinos del fenix sa de cv,nuevo león,190590943,trigo,20,9938.94,PUT
molinos del fenix sa de cv,nuevo león,190590984,trigo,272,132519.22,PUT
molinos del fenix sa de cv,nuevo león,190591024,trigo,408,198778.82,PUT
molinos del fenix sa de cv,nuevo león,190591081,trigo,408,198778.82,PUT
harinas sa de cv,nuevo león,190591156,trigo,816,397557.65,PUT
harinas sa de cv,nuevo león,190591198,trigo,816,397557.65,PUT
harinas sa de cv,nuevo león,190591230,trigo,408,198778.82,PUT
harinas sa de cv,nuevo león,190591271,trigo,408,198778.82,PUT
hector santana arreaga,nuevo león,190590927,trigo,136,37346.65,CALL
jorge luis cardenas lozano,nuevo león,190590950,trigo,272,74693.3,CALL
agropecuaria el talento sa de cv,nuevo león,190590992,trigo,544,149386.59,CALL
agricola y ganadera delta sa de cv,nuevo león,190591032,trigo,953,261426.54,CALL
rolando cesar cantu garcia,nuevo león,190591057,trigo,136,37346.65,CALL
union de ejidos alfonso martinez dominguez,nuevo león,190591099,trigo,816,224079.89,CALL
joel alanis rodriguez,nuevo león,190591123,trigo,272,74693.3,CALL
asociacion regional de productores agropecuarios sinergia 21 ac,nuevo león,190591164,trigo,1633,448159.78,CALL
asociacion regional de productores agropecuarios sinergia 21 ac,nuevo león,190591206,trigo,1769,485506.42,CALL
asociacion regional de productores agropecuarios sinergia 21 ac,nuevo león,190591206,trigo,72,19793.72,CALL
asociacion regional de productores agropecuarios sinergia 21 ac,nuevo león,190591206,trigo,64,17552.92,CALL
asociacion regional de productores agropecuarios sinergia 21 ac,nuevo león,190591248,trigo,953,261426.54,CALL
asociacion regional de productores agropecuarios sinergia 21 ac,nuevo león,190591289,trigo,816,224079.89,CALL
asociacion regional de productores agropecuarios sinergia 21 ac,nuevo león,190591289,trigo,91,25022.25,CALL
asociacion regional de productores agropecuarios sinergia 21 ac,nuevo león,190591289,trigo,45,12324.39,CALL
jose ramon candela dominguez,chihuahua,80591464,trigo,136,37346.65,CALL
harinas sa de cv,chihuahua,80591472,trigo,136,54397.88,PUT
molinera de mexico sa de cv,durango,100590058,trigo,272,88779.1,PUT
molinera de mexico sa de cv,durango,100590058,trigo,1361,447602.27,PUT
molinera de mexico sa de cv,durango,100590066,trigo,2177,876296.96,PUT
molinera de mexico sa de cv,durango,100590074,trigo,3674,1789009.41,PUT
comercializadora agropecuaria la durangueña sa de cv,durango,100590082,trigo,7484,2054065.64,CALL
agricola las isabeles sa de cv,chihuahua,80591480,trigo,408,112039.94,CALL
harinas sa de cv,chihuahua,80591498,trigo,272,109537.12,PUT
harinas sa de cv,chihuahua,80591506,trigo,136,66259.61,PUT
agropecuaria la x sa de cv,chihuahua,80591514,trigo,1633,448159.78,CALL
harinas sa de cv,chihuahua,80591522,trigo,816,328611.36,PUT
harinas sa de cv,chihuahua,80591530,trigo,816,397557.65,PUT
agricola francia maria spr de rl de cv,chihuahua,80591548,trigo,5443,1493865.92,CALL
agroindustrias integradas del norte sa de cv,chihuahua,80591555,trigo,1497,488285.03,PUT
agroindustrias integradas del norte sa de cv,chihuahua,80591563,trigo,1497,602454.16,PUT
agroindustrias integradas del norte sa de cv,chihuahua,80591571,trigo,2449,1192672.94,PUT
molinera de mexico sa de cv,durango,100590090,trigo,1225,399505.94,PUT
molinera de mexico sa de cv,durango,100590108,trigo,1361,551392.39,PUT
molinera de mexico sa de cv,durango,100590116,trigo,2449,1192672.94,PUT
integradora  agropecuaria  de vicente guerrero sa de cv,durango,100590124,trigo,5035,1381825.98,CALL
munsa molinos sa de cv,sonora,260599865,trigo,1225,399505.94,PUT
munsa molinos sa de cv,sonora,260599873,trigo,1225,496253.15,PUT
munsa molinos sa de cv,sonora,260599881,trigo,272,132519.22,PUT
munsa molinos sa de cv,sonora,260599881,trigo,2313,1132714.88,PUT
feriva spr de rl,sonora,260599923,trigo,2313,634893.02,CALL
feriva spr de rl,sonora,260599923,trigo,544,149386.59,CALL
feriva spr de rl,sonora,260599923,trigo,408,112039.94,CALL
union  de  credito  agricola pecuario y de servicios del noroeste sa de cv,sonora,260599931,trigo,1633,448159.78,CALL
union  de  credito  agricola pecuario y de servicios del noroeste sa de cv,sonora,260599931,trigo,136,37346.65,CALL
harinera de irapuato sa de cv,guanajuato,110591799,trigo,136,44760.23,PUT
harinera de irapuato sa de cv,guanajuato,110592078,trigo,816,268561.36,PUT
nueva  tecnologia  de alimentacion sa de cv,michoacán,160590451,trigo,3810,1253286.37,PUT
harinera michoacana sa de cv,michoacán,160590477,trigo,408,134280.68,PUT
grupo gamesa s de rl de cv,guanajuato,110591831,trigo,1089,358081.82,PUT
grupo gamesa s de rl de cv,guanajuato,110591898,trigo,2585,850444.32,PUT
grupo gamesa s de rl de cv,guanajuato,110591955,trigo,953,313321.59,PUT
grupo gamesa s de rl de cv,guanajuato,110591971,trigo,5443,1790409.1,PUT
grupo gamesa s de rl de cv,guanajuato,110592037,trigo,1497,492362.5,PUT
grupo gamesa s de rl de cv,guanajuato,110592052,trigo,2041,671403.41,PUT
grupo gamesa s de rl de cv,guanajuato,110590535,trigo,2041,671403.41,PUT
harinera de irapuato sa de cv,guanajuato,110592136,trigo,272,89520.45,PUT
harinera de irapuato sa de cv,michoacán,160590550,trigo,136,44760.23,PUT
operadora de molinos sa de cv,michoacán,160590592,trigo,544,179040.91,PUT
harinera michoacana sa de cv,guanajuato,110592219,trigo,1225,402842.05,PUT
harinera el beleño sa de cv,guanajuato,110592193,trigo,4627,1521847.73,PUT
harinera de irapuato sa de cv,guanajuato,110591815,trigo,272,110278.48,PUT
harinera michoacana sa de cv,michoacán,160590493,trigo,408,165417.72,PUT
grupo gamesa s de rl de cv,guanajuato,110591856,trigo,1089,441113.91,PUT
grupo gamesa s de rl de cv,guanajuato,110591914,trigo,2585,1047645.54,PUT
grupo gamesa s de rl de cv,guanajuato,110591997,trigo,5443,2205569.55,PUT
harinera de irapuato sa de cv,guanajuato,110592094,trigo,680,275696.19,PUT
harinera de irapuato sa de cv,guanajuato,110592151,trigo,272,110278.48,PUT
harinera de irapuato sa de cv,michoacán,160590576,trigo,136,55139.24,PUT
operadora de molinos sa de cv,michoacán,160590618,trigo,544,220556.95,PUT
harinera michoacana sa de cv,guanajuato,110592235,trigo,1225,496253.15,PUT
harinera michoacana sa de cv,michoacán,160590519,trigo,3130,1541022.22,PUT
grupo gamesa s de rl de cv,guanajuato,110591872,trigo,1633,804011.59,PUT
grupo gamesa s de rl de cv,guanajuato,110591930,trigo,3266,1608023.18,PUT
grupo gamesa s de rl de cv,guanajuato,110592011,trigo,6940,3417049.26,PUT
harinera de irapuato sa de cv,guanajuato,110592110,trigo,1497,737010.62,PUT
harinera de irapuato sa de cv,guanajuato,110592177,trigo,544,268003.86,PUT
operadora de molinos sa de cv,michoacán,160590634,trigo,680,335004.83,PUT
agroproductores   unidos vazquez spr de rl,guanajuato,110591807,trigo,136,37346.65,CALL
agroproductores   unidos vazquez spr de rl,guanajuato,110591823,trigo,272,74693.3,CALL
impulsora agropecuaria chavinda spr de rl,michoacán,160590485,trigo,408,112039.94,CALL
impulsora agropecuaria chavinda spr de rl,michoacán,160590501,trigo,408,112039.94,CALL
impulsora agropecuaria chavinda spr de rl,michoacán,160590527,trigo,3130,858972.9,CALL
multigranos del bajio spr de rl,michoacán,160590469,trigo,3810,1045706.14,CALL
agroservicios guanajuato sa de cv,guanajuato,110591849,trigo,1089,298773.18,CALL
agroservicios guanajuato sa de cv,guanajuato,110591864,trigo,1089,298773.18,CALL
agroservicios guanajuato sa de cv,guanajuato,110591880,trigo,1633,448159.78,CALL
quiroz grain sa de cv,guanajuato,110591906,trigo,2585,709586.31,CALL
quiroz grain sa de cv,guanajuato,110591922,trigo,2585,709586.31,CALL
quiroz grain sa de cv,guanajuato,110591948,trigo,3266,896319.55,CALL
comercializadora de granos sa de cv,guanajuato,110591963,trigo,953,261426.54,CALL
bajio grain spr de rl,guanajuato,110591989,trigo,5443,1493865.92,CALL
bajio grain spr de rl,guanajuato,110592003,trigo,5443,1493865.92,CALL
bajio grain spr de rl,guanajuato,110592029,trigo,680,186733.24,CALL
bajio grain spr de rl,guanajuato,110592029,trigo,6260,1717945.81,CALL
santa fe de aldama spr de rl,guanajuato,110592045,trigo,1225,336119.83,CALL
santa fe de aldama spr de rl,guanajuato,110592045,trigo,272,74693.3,CALL
cedillo grain sa de cv,guanajuato,110592060,trigo,2041,560199.72,CALL
bajio grain spr de rl,michoacán,160590543,trigo,2041,560199.72,CALL
semillas y cereales corralejo spr de rl,guanajuato,110592086,trigo,816,224079.89,CALL
semillas y cereales corralejo spr de rl,guanajuato,110592102,trigo,680,186733.24,CALL
semillas y cereales corralejo spr de rl,guanajuato,110592128,trigo,1497,410813.13,CALL
semillas y cereales corralejo spr de rl,guanajuato,110592144,trigo,272,74693.3,CALL
semillas y cereales corralejo spr de rl,guanajuato,110592169,trigo,272,74693.3,CALL
semillas y cereales corralejo spr de rl,guanajuato,110592185,trigo,544,149386.59,CALL
semillas y cereales corralejo spr de rl,michoacán,160590568,trigo,136,37346.65,CALL
semillas y cereales corralejo spr de rl,michoacán,160590584,trigo,136,37346.65,CALL
los saurines spr de rl,michoacán,160590600,trigo,544,149386.59,CALL
los saurines spr de rl,michoacán,160590626,trigo,544,149386.59,CALL
los saurines spr de rl,michoacán,160590642,trigo,680,186733.24,CALL
agricola y forrajes flomon spr de rl,guanajuato,110592227,trigo,1225,336119.83,CALL
agricola y forrajes flomon spr de rl,guanajuato,110592243,trigo,1225,336119.83,CALL
union ganadera s de pr de rl,guanajuato,110592201,trigo,4627,1269786.03,CALL
molinos del fenix sa de cv,durango,100590132,trigo,408,133168.65,PUT
molinos del fenix sa de cv,durango,100590140,trigo,408,165417.72,PUT
molinos del fenix sa de cv,durango,100590157,trigo,408,199890.86,PUT
distribuidora   de   insumos agropecuarios puga spr de rl,durango,100590165,trigo,1225,336119.83,CALL
harinera barquin sa de cv,sonora,260599972,trigo,2041,599121.01,PUT
harinera barquin sa de cv,sonora,260599949,trigo,2041,782607.1,PUT
harinera barquin sa de cv,sonora,260599964,trigo,1905,917255.5,PUT
comercializadora agropecuaria y acuicola del fuerte mayo sonora ac,sonora,260599956,trigo,5987,2002069.76,CALL
rafael abrego osornio,tamaulipas,280393547,sorgo,1778,569558.62,PUT
rafael abrego osornio,tamaulipas,280393547,sorgo,127,40682.76,PUT
bachoco sa de cv,tamaulipas,280393570,sorgo,9017,2888475.87,PUT
bachoco sa de cv,tamaulipas,280393604,sorgo,2540,813655.17,PUT
bachoco sa de cv,tamaulipas,280393638,sorgo,10668,3417351.73,PUT
bachoco sa de cv,tamaulipas,280393661,sorgo,3683,1179800,PUT
bachoco sa de cv,tamaulipas,280393695,sorgo,1143,366144.83,PUT
bachoco sa de cv,tamaulipas,280393695,sorgo,762,237424.33,PUT
BACHOCO SA DE CV,TAMAULIPAS,280393729,SORGO,508,158282.89,PUT
BACHOCO SA DE CV,TAMAULIPAS,280393752,SORGO,4064,1266263.1,PUT
BACHOCO SA DE CV,TAMAULIPAS,280393786,SORGO,9017,2809521.25,PUT
ERNESTO OCHOA MARTIN,TAMAULIPAS,280393810,SORGO,4699,1464116.71,PUT
ERNESTO OCHOA MARTIN,TAMAULIPAS,280393810,SORGO,1143,349464.27,PUT
TRISORMA SPR DE RL,TAMAULIPAS,280393844,SORGO,635,194146.82,PUT
COMERCIAL FORRAJERA DE LAGOS SA DE CV,TAMAULIPAS,280393877,SORGO,1016,310634.91,PUT
BACHOCO SA DE CV,TAMAULIPAS,280393901,SORGO,4699,1436686.46,PUT
BACHOCO SA DE CV,TAMAULIPAS,280393935,SORGO,2032,621269.82,PUT
MULTISERVICIOS 2001 SA DE CV,TAMAULIPAS,280393968,SORGO,1016,310634.91,PUT
MULTISERVICIOS 2001 SA DE CV,TAMAULIPAS,280393968,SORGO,381,116488.09,PUT
MULTISERVICIOS 2001 SA DE CV,TAMAULIPAS,280393992,SORGO,1016,310634.91,PUT
POSTA EL CUATRO SA DE CV,TAMAULIPAS,280394024,SORGO,2032,621269.82,PUT
GUILLERMO NAVARRO RAMIREZ,TAMAULIPAS,280394057,SORGO,1016,310634.91,PUT
GRUPO AGROPECUARIO EL OLMO SPR DE RL,TAMAULIPAS,280394081,SORGO,635,194146.82,PUT
GRUPO AGROPECUARIO EL OLMO SPR DE RL,TAMAULIPAS,280394081,SORGO,127,38829.36,PUT
GRUPO AGROPECUARIO EL OLMO SPR DE RL,TAMAULIPAS,280394115,SORGO,889,271805.55,PUT
TRISORMA SPR DE RL,TAMAULIPAS,280394149,SORGO,889,271805.55,PUT
TRISORMA SPR DE RL,TAMAULIPAS,280394149,SORGO,42,12813.69,PUT
TRISORMA SPR DE RL,TAMAULIPAS,280394149,SORGO,847,258991.86,PUT
ALIMENTOS   BALANCEADOS   EL GIGANTE SA,TAMAULIPAS,280394172,SORGO,1143,349464.27,PUT
ALIMENTOS BALANCEADOS EL GIGANTE SA,TAMAULIPAS,280394172,SORGO,508,155317.46,PUT
FORRAJERA ELIZONDO SA DE CV,TAMAULIPAS,280394206,SORGO,1270,388293.64,PUT
FORRAJERA ELIZONDO SA DE CV,TAMAULIPAS,280394206,SORGO,1270,388293.64,PUT
EFRAIN CANTU NOYOLA,TAMAULIPAS,280394230,SORGO,2540,388293.64,PUT
EFRAIN CANTU NOYOLA,TAMAULIPAS,280394263,SORGO,1524,232976.18,PUT
EFRAIN CANTU NOYOLA,TAMAULIPAS,280394263,SORGO,635,98926.8,PUT
EFRAIN CANTU NOYOLA,TAMAULIPAS,280394263,SORGO,379,58999.95,PUT
EFRAIN CANTU NOYOLA,TAMAULIPAS,280394263,SORGO,2,356.14,PUT
EFRAIN CANTU NOYOLA,TAMAULIPAS,280394297,SORGO,2159,336351.14,PUT
EFRAIN CANTU NOYOLA,TAMAULIPAS,280394297,SORGO,51,8013.07,PUT
EFRAIN CANTU NOYOLA,TAMAULIPAS,280394297,SORGO,330,51343.01,PUT
COMERCIALIZADORA VALLEHERMOSO SA DE CV,TAMAULIPAS,280394321,SORGO,1524,474848.66,PUT
COMERCIALIZADORA VALLEHERMOSO SA DE CV,TAMAULIPAS,280394354,SORGO,1778,553990.11,PUT
COMERCIALIZADORA VALLEHERMOSO SA DE CV,TAMAULIPAS,280394388,SORGO,2540,791414.44,PUT
COMERCIALIZADORA VALLEHERMOSO SA DE CV,TAMAULIPAS,280394412,SORGO,2540,791414.44,PUT
COMERCIALIZADORA VALLEHERMOSO SA DE CV,TAMAULIPAS,280394446,SORGO,2540,791414.44,PUT
COMERCIALIZADORA VALLEHERMOSO SA DE CV,TAMAULIPAS,280394479,SORGO,2413,751843.71,PUT
COMERCIALIZADORA VALLEHERMOSO SA DE CV,TAMAULIPAS,280394503,SORGO,762,237424.33,PUT
COMERCIALIZADORA VALLEHERMOSO SA DE CV,TAMAULIPAS,280394503,SORGO,762,237424.33,PUT
COMERCIALIZADORA VALLEHERMOSO SA DE CV,TAMAULIPAS,280394503,SORGO,1651,514419.38,PUT
COMERCIALIZADORA VALLEHERMOSO SA DE CV,TAMAULIPAS,280394537,SORGO,1016,316565.77,PUT
LA SOLEDAD DE SANTA APOLONIA SPR DE RL,TAMAULIPAS,280394560,SORGO,254,79141.44,PUT
LA SOLEDAD DE SANTA APOLONIA SPR DE RL,TAMAULIPAS,280394560,SORGO,127,39570.72,PUT
OJO DE AGUA DE JOFRE SPR DE RL,TAMAULIPAS,280394594,SORGO,4064,1266263.1,PUT
SOC DE PDN AGROPECUARIA PLAN DEL ALAZAN SPR DE RL,TAMAULIPAS,280394628,SORGO,8128,2532526.2,PUT
ASOCIACON   GANADERA  LOCAL ESPECIALIZADA PARA EL FOMENTO Y LA EXPOLOTACION PECUARIA DE LOS LAGOS DE MORENO,TAMAULIPAS,280394651,SORGO,635,197853.61,PUT
RAMON LOZANO TRASLOSHEROS,TAMAULIPAS,280394685,SORGO,1270,395707.22,PUT
TECNOLOGIA  AGROPECUARIA HUMPHREY SA DE CV,TAMAULIPAS,280394719,SORGO,1905,593560.83,PUT
RAFAEL ABREGO OSORNIO,TAMAULIPAS,280393554,SORGO,1778,678538.24,PUT
BACHOCO SA DE CV,TAMAULIPAS,280393588,SORGO,9017,3441158.22,PUT
BACHOCO SA DE CV,TAMAULIPAS,280393588,SORGO,122,46576.8,PUT
BACHOCO SA DE CV,TAMAULIPAS,280393588,SORGO,5,1890.21,PUT
BACHOCO SA DE CV,TAMAULIPAS,280393612,SORGO,2413,920873.33,PUT
BACHOCO SA DE CV,TAMAULIPAS,280393612,SORGO,126,48176.22,PUT
BACHOCO SA DE CV,TAMAULIPAS,280393612,SORGO,1,290.8,PUT
BACHOCO SA DE CV,TAMAULIPAS,280393646,SORGO,10414,3974295.41,PUT
BACHOCO SA DE CV,TAMAULIPAS,280393646,SORGO,55,20840.82,PUT
BACHOCO SA DE CV,TAMAULIPAS,280393646,SORGO,2231,851565.49,PUT
BACHOCO SA DE CV,TAMAULIPAS,280393679,SORGO,3556,1357076.48,PUT
BACHOCO SA DE CV,TAMAULIPAS,280393679,SORGO,126,48273.15,PUT
BACHOCO SA DE CV,TAMAULIPAS,280393679,SORGO,1,193.87,PUT
BACHOCO SA DE CV,TAMAULIPAS,280393703,SORGO,2032,775472.28,PUT
BACHOCO SA DE CV,TAMAULIPAS,280393737,SORGO,381,145401.05,PUT
BACHOCO SA DE CV,TAMAULIPAS,280393737,SORGO,113,43232.58,PUT
BACHOCO SA DE CV,TAMAULIPAS,280393737,SORGO,14,5234.44,PUT
BACHOCO SA DE CV,TAMAULIPAS,280393760,SORGO,889,339269.12,PUT
BACHOCO SA DE CV,TAMAULIPAS,280393760,SORGO,3174,1211190.76,PUT
BACHOCO SA DE CV,TAMAULIPAS,280393760,SORGO,1,484.67,PUT
BACHOCO SA DE CV,TAMAULIPAS,280393794,SORGO,9144,3489625.24,PUT
ERNESTO OCHOA MARTIN,TAMAULIPAS,280393828,SORGO,1270,484670.17,PUT
ERNESTO OCHOA MARTIN,TAMAULIPAS,280393828,SORGO,1270,484670.17,PUT
ERNESTO OCHOA MARTIN,TAMAULIPAS,280393828,SORGO,1270,484670.17,PUT
ERNESTO OCHOA MARTIN,TAMAULIPAS,280393828,SORGO,1270,484670.17,PUT
ERNESTO OCHOA MARTIN,TAMAULIPAS,280393828,SORGO,635,242335.09,PUT
ERNESTO OCHOA MARTIN,TAMAULIPAS,280393828,SORGO,635,242335.09,PUT
ERNESTO OCHOA MARTIN,TAMAULIPAS,280393828,SORGO,1270,484670.17,PUT
ERNESTO OCHOA MARTIN,TAMAULIPAS,280393828,SORGO,1270,484670.17,PUT
ERNESTO OCHOA MARTIN,TAMAULIPAS,280393828,SORGO,1270,484670.17,PUT
ERNESTO OCHOA MARTIN,TAMAULIPAS,280393828,SORGO,635,242335.09,PUT
ERNESTO OCHOA MARTIN,TAMAULIPAS,280393828,SORGO,1651,630071.22,PUT
ERNESTO OCHOA MARTIN,TAMAULIPAS,280393828,SORGO,79,30049.55,PUT
ERNESTO OCHOA MARTIN,TAMAULIPAS,280393828,SORGO,175,66884.48,PUT
TRISORMA SPR DE RL,TAMAULIPAS,280393851,SORGO,508,193868.07,PUT
COMERCIAL FORRAJERA DE LAGOS SA DE CV,TAMAULIPAS,280393885,SORGO,1016,387736.14,PUT
BACHOCO SA DE CV,TAMAULIPAS,280393919,SORGO,4572,1744812.62,PUT
BACHOCO SA DE CV,TAMAULIPAS,280393943,SORGO,2032,775472.28,PUT
MULTISERVICIOS 2001 SA DE CV,TAMAULIPAS,280393976,SORGO,3683,1405543.5,PUT
MULTISERVICIOS 2001 SA DE CV,TAMAULIPAS,280393976,SORGO,381,145401.05,PUT
MULTISERVICIOS 2001 SA DE CV,TAMAULIPAS,280394008,SORGO,4064,1550944.55,PUT
POSTA EL CUATRO SA DE CV,TAMAULIPAS,280394032,SORGO,8001,3053422.08,PUT
GUILLERMO NAVARRO RAMIREZ,TAMAULIPAS,280394065,SORGO,3937,1502477.53,PUT
GUILLERMO NAVARRO RAMIREZ,TAMAULIPAS,280394065,SORGO,127,48467.02,PUT
GRUPO PECUARIO SAN ANTONIO S.A. DE C.V.,TAMAULIPAS,280394099,SORGO,635,242335.09,PUT
GRUPO AGROPECUARIO OLMO SPR DE RL,TAMAULIPAS,280394123,SORGO,889,339269.12,PUT
TRISORMA SPR DE RL,TAMAULIPAS,280394156,SORGO,1651,630071.22,PUT
ALIMENTOS   BALANCEADOS   EL GIGANTE SA,TAMAULIPAS,280394180,SORGO,1651,630071.22,PUT
FORRAJERA ELIZONDO SA DE CV,TAMAULIPAS,280394214,SORGO,1270,484670.17,PUT
FORRAJERA ELIZONDO SA DE CV,TAMAULIPAS,280394214,SORGO,1270,484670.17,PUT
